gene_id,log_fc,log_cpm,f,p_value,fdr,de_signif,de_status
ENSBTAG00000011240,-0.4651981322287397,4.2262574439697085,10.075634269182604,0.00185601747152559,0.00409757652935259,Not DE,Not DE
ENSBTAG00000008674,-0.1291857457216039,5.35033911388117,10.07559421443775,0.00185605502148626,0.00409757652935259,Not DE,Not DE
ENSBTAG00000017684,-0.3952412802370211,-0.14918814939677735,10.073391784382752,0.00185812092611528,0.00410165421393716,Not DE,Not DE
ENSBTAG00000020563,-0.12506272577210878,3.6013035264052378,10.065465482229271,0.00186557545249286,0.00411756669641843,Not DE,Not DE
ENSBTAG00000003449,-0.3376804382081664,4.049466975654835,10.065260144229,0.0018657689763612,0.00411756669641843,Not DE,Not DE
ENSBTAG00000011433,-0.15358870488543255,3.461226616348271,10.054426653140244,0.00187600845700091,0.00413967673291583,Not DE,Not DE
ENSBTAG00000009153,0.2711875988176012,-0.13090925727413028,10.04910275082722,0.00188106157819428,0.00415033847856593,Not DE,Not DE
ENSBTAG00000005027,-0.08168961663271102,5.814194896231082,10.048822009891468,0.00188132842795147,0.00415043861898041,Not DE,Not DE
ENSBTAG00000011340,-0.1376926629969809,3.353557021177264,10.047130506262116,0.00188293705834898,0.00415349851818717,Not DE,Not DE
ENSBTAG00000005133,-0.51395488156801306,-1.9885798220920587,10.046648149391478,0.00188339604152997,0.00415361445831625,Not DE,Not DE
ENSBTAG00000009340,-0.1898054474980945,1.972315986316636,10.046609436643822,0.00188343288334515,0.00415361445831625,Not DE,Not DE
ENSBTAG00000006276,-0.6625424531431809,-2.504538952192139,10.043460102819951,0.00188643249511787,0.00415974013307496,Not DE,Not DE
ENSBTAG00000010798,-0.2870992468451414,0.4694841831681011,10.041386061467865,0.00188841061408083,0.00416361215511634,Not DE,Not DE
ENSBTAG00000012808,0.32770603604684445,1.1931222646613602,10.040560035157371,0.00188919903057989,0.0041648604907773,Not DE,Not DE
ENSBTAG00000006364,0.12009993566354528,4.713855877759017,10.038055675213055,0.00189159143146438,0.00416964420337261,Not DE,Not DE
ENSBTAG00000010148,0.6889487377913556,-2.8091857048892517,10.036901838472405,0.00189269473206757,0.00417158555494277,Not DE,Not DE
ENSBTAG00000002885,-0.35608287060138294,2.470457695805197,10.036509992430252,0.00189306956623051,0.00417192106546638,Not DE,Not DE
ENSBTAG00000050526,-0.23445515902857367,1.2859978017882268,10.02882586977253,0.00190043551294458,0.0041872506875834,Not DE,Not DE
ENSBTAG00000016320,1.0686564386958837,-3.4800677776800883,10.028787405270943,0.00190047245870468,0.0041872506875834,Not DE,Not DE
ENSBTAG00000015510,-0.3728860450626522,-0.3759423934628969,10.023550546302909,0.00190550943828706,0.00419785498800256,Not DE,Not DE
ENSBTAG00000018599,-0.20870081219768347,2.557800150552392,10.021035822617517,0.00190793305168917,0.00420270020236328,Not DE,Not DE
ENSBTAG00000009516,0.08479283011472614,6.664957272720794,10.01909657836702,0.00190980419783972,0.00420632747346507,Not DE,Not DE
ENSBTAG00000018935,-0.17912666952566386,2.3360624445408797,10.01884613932568,0.00191004597990454,0.00420636565327744,Not DE,Not DE
ENSBTAG00000002942,0.7761198076426983,-0.46320886987526433,10.012518215902007,0.00191616560970936,0.00421934669152429,Not DE,Not DE
ENSBTAG00000017939,-0.13540730276820093,4.656655048774241,10.01112527192196,0.00191751540510802,0.00422182286267969,Not DE,Not DE
ENSBTAG00000038536,-0.24915565194987285,6.525521239858913,10.009270227837412,0.00191931450289771,0.00422528757180853,Not DE,Not DE
ENSBTAG00000050057,-0.7248590329967239,-2.790270802976732,9.996827518686134,0.00193142685636288,0.00425145298509475,Not DE,Not DE
ENSBTAG00000048519,-0.08277662519365142,6.764577200125366,9.996276653573332,0.00193196490738378,0.00425213791300991,Not DE,Not DE
ENSBTAG00000014166,-0.09358458241570072,5.179303041696651,9.992794455131635,0.00193536966842135,0.00425913139453787,Not DE,Not DE
ENSBTAG00000021061,-0.0902310548285394,6.72983976180569,9.986805971783127,0.00194123940069676,0.0042715472124525,Not DE,Not DE
ENSBTAG00000050690,0.4613871852302639,-0.2132130929592969,9.982394328074518,0.00194557525747347,0.00428035408176805,Not DE,Not DE
ENSBTAG00000030864,0.1917427607708799,0.6541308632787988,9.982269033806578,0.00194569854450573,0.00428035408176805,Not DE,Not DE
ENSBTAG00000047869,0.35977105924990793,-1.5810421558500336,9.981770758838277,0.00194618891644558,0.00428093033839281,Not DE,Not DE
ENSBTAG00000002418,-0.28609843926982,2.206628228831218,9.980832647613934,0.00194711249303189,0.00428245924561796,Not DE,Not DE
ENSBTAG00000052900,0.7122181099400798,-2.3539950098133757,9.98058046370974,0.00194736084649507,0.00428250288948184,Not DE,Not DE
ENSBTAG00000052758,0.4110980997027538,4.1929982836926465,9.978206154396227,0.00194970068822504,0.0042871454415142,Not DE,Not DE
ENSBTAG00000019684,0.2240060726551588,7.353025144564264,9.973666486350528,0.00195418249750767,0.0042964962676902,Not DE,Not DE
ENSBTAG00000046280,-0.756476625233168,-2.8301284640257647,9.97179508743083,0.00195603312443761,0.00430006061995135,Not DE,Not DE
ENSBTAG00000012781,-0.25387360010925125,0.2092433054097611,9.965757647047672,0.00196201583334537,0.00431223849255075,Not DE,Not DE
ENSBTAG00000034140,0.5157155784903859,0.59974038898811,9.96561618937885,0.00196215623380501,0.00431223849255075,Not DE,Not DE
ENSBTAG00000016411,0.16362329284158705,5.912628265258556,9.96532203197018,0.00196244822582216,0.00431223849255075,Not DE,Not DE
ENSBTAG00000019129,-0.226606850883154,2.0176752925295776,9.96527688726598,0.00196249304215171,0.00431223849255075,Not DE,Not DE
ENSBTAG00000012234,-0.6317562744913011,-2.3713574969766387,9.96332559468726,0.00196443114653138,0.0043159911040029,Not DE,Not DE
ENSBTAG00000010743,-0.11430006680116836,3.7908163577074254,9.959901421164714,0.0019678369309892,0.0043229670523583,Not DE,Not DE
ENSBTAG00000032018,-0.3976987566340381,-0.2798287748738258,9.958401269922966,0.00196933093612897,0.00432574203867711,Not DE,Not DE
ENSBTAG00000013849,0.5691408318613013,-0.9720864222390284,9.951768096416233,0.00197595091324847,0.004339774530082,Not DE,Not DE
ENSBTAG00000048364,-0.548334151220429,3.255545619844549,9.94895604816178,0.00197876426295525,0.00434544422920605,Not DE,Not DE
ENSBTAG00000045954,-0.5721571456948421,-2.6079648430274007,9.947351050961142,0.00198037184721259,0.00434846500159476,Not DE,Not DE
ENSBTAG00000004034,-0.21964984096131351,4.493400541349815,9.94334099466016,0.00198439423360415,0.00435678682427079,Not DE,Not DE
ENSBTAG00000004943,-0.2898714228510541,3.9123960742833415,9.94278280572891,0.00198495480393201,0.00435750708451328,Not DE,Not DE
ENSBTAG00000010229,0.20681513960721293,1.2655648858571866,9.938931000243548,0.00198882747944607,0.00436549728183402,Not DE,Not DE
ENSBTAG00000011079,0.1774766816598015,3.1406927432955163,9.934168950936618,0.00199362606318829,0.00437551774800467,Not DE,Not DE
ENSBTAG00000049367,-0.8000597049771381,2.0021087778989353,9.933367034854989,0.00199443530093977,0.00437678126169933,Not DE,Not DE
ENSBTAG00000000356,-0.1068055966884394,5.199303937214036,9.932515688318386,0.00199529478976166,0.00437815474240995,Not DE,Not DE
ENSBTAG00000016265,0.21026263027297604,7.354017322618231,9.929793242764536,0.00199804582765103,0.00438367792741839,Not DE,Not DE
ENSBTAG00000037925,-0.17308515550891193,3.9779109851124943,9.92760423213114,0.00200026065430677,0.00438802351894689,Not DE,Not DE
ENSBTAG00000002620,-0.2457841894138426,1.3304133665298927,9.926616983973195,0.00200126037067279,0.00438970278637392,Not DE,Not DE
ENSBTAG00000017393,0.1309120277293401,4.899428832321134,9.92327007617586,0.00200465336892811,0.0043966306362881,Not DE,Not DE
ENSBTAG00000020810,0.3829964756745456,0.02742288129296277,9.922960113895645,0.00200496789857474,0.00439680591939963,Not DE,Not DE
ENSBTAG00000021020,-0.16390116937186622,4.790495102826665,9.91763580397962,0.00201037858561896,0.00440815550170645,Not DE,Not DE
ENSBTAG00000021291,0.4128875384161932,1.3073742860711155,9.91528761969768,0.0020127696295268,0.00441288203403859,Not DE,Not DE
ENSBTAG00000019303,0.11766273736576488,4.057302927624265,9.913453694232953,0.00201463906002569,0.0044164639868922,Not DE,Not DE
ENSBTAG00000011140,-0.1461531684273037,5.824500674035357,9.910632492180348,0.00201751836436563,0.00442225867445337,Not DE,Not DE
ENSBTAG00000012756,-0.1021824000278457,7.296209626565919,9.907708930754476,0.00202050659699414,0.00442829074193278,Not DE,Not DE
ENSBTAG00000054614,-0.4936150794813321,-1.907905726400588,9.903998941446154,0.00202430520146927,0.00443609726154533,Not DE,Not DE
ENSBTAG00000018554,0.6321776384136065,-2.727934493895726,9.901149192292324,0.00202722800037172,0.00444187218688949,Not DE,Not DE
ENSBTAG00000005499,-0.5346019814976749,-0.6088503381902607,9.900967520957208,0.00202741447556975,0.00444187218688949,Not DE,Not DE
ENSBTAG00000005842,0.23545800009724244,6.176913676908407,9.899769147127534,0.00202864497913209,0.00444404857439094,Not DE,Not DE
ENSBTAG00000052350,-0.8077763957054476,-2.52134384315591,9.899013254490416,0.00202942153269507,0.00444523012438504,Not DE,Not DE
ENSBTAG00000048433,-0.5149835606702253,-1.7624655982332058,9.897464373173118,0.00203101370401099,0.00444797858502512,Not DE,Not DE
ENSBTAG00000008378,-0.1206943811127033,5.382784770328907,9.89731138465228,0.00203117103806433,0.00444797858502512,Not DE,Not DE
ENSBTAG00000007163,0.13398137849327302,6.203238373962731,9.89710011342421,0.00203138833089109,0.00444797858502512,Not DE,Not DE
ENSBTAG00000004489,0.13078661264186897,5.249072047000215,9.893300069760764,0.00203530076307389,0.00445602471971587,Not DE,Not DE
ENSBTAG00000039289,-0.7789805471472305,-2.479577663186803,9.892583348185727,0.00203603954946755,0.00445712150409665,Not DE,Not DE
ENSBTAG00000009150,-0.2745821200132879,2.6475721461827804,9.8893115438976391,0.00203941558000023,0.00446399058453449,Not DE,Not DE
ENSBTAG00000024000,-0.5075581477979926,-2.0577977415361985,9.885555365356092,0.00204329850752147,0.00447196745643582,Not DE,Not DE
ENSBTAG00000045047,0.6405703154505143,-2.0588910170979364,9.88427714967837,0.00204462158697533,0.00447434063072218,Not DE,Not DE
ENSBTAG00000054750,0.7799345331292362,-1.1618335139346387,9.883968874559496,0.00204494081388942,0.00447451673007609,Not DE,Not DE
ENSBTAG00000054549,-0.42501813817823103,-1.6830974882122356,9.876619699083957,0.0020525662575628,0.00449045732812483,Not DE,Not DE
ENSBTAG00000049558,0.963987288701631,-1.976957340454288,9.876486062322272,0.0020527051880927,0.00449045732812483,Not DE,Not DE
ENSBTAG00000013197,-0.1291396302841935,5.166542214464779,9.87313413157948,0.00205619306148405,0.0044975623442195,Not DE,Not DE
ENSBTAG00000011846,-0.08265390552700325,4.590914196464174,9.872358745369956,0.00205700076150742,0.00449880397612448,Not DE,Not DE
ENSBTAG00000010509,0.2632106884752589,3.8088159138494593,9.8712199167503,0.00205818764124962,0.00450087451396258,Not DE,Not DE
ENSBTAG00000047249,-0.07392943504043842,8.425996657987215,9.868801060118146,0.00206071089277904,0.00450573703647823,Not DE,Not DE
ENSBTAG00000006972,-0.19832296003316816,3.869938679123342,9.868627516698176,0.00206089204827338,0.00450573703647823,Not DE,Not DE
ENSBTAG00000008424,-0.08900178903594398,8.08324121131913,9.867299542920286,0.00206227881227212,0.0045082429978761,Not DE,Not DE
ENSBTAG00000018636,-0.0617148890375256,6.2499673453030375,9.86431473496398,0.00206539925993009,0.00451453785051899,Not DE,Not DE
ENSBTAG00000018169,-0.5481003019274531,0.6017332051568773,9.859284152776617,0.0020706694314794,0.00452552954114932,Not DE,Not DE
ENSBTAG00000051809,0.21724795035532596,6.333965363290551,9.858696968597553,0.00207128548108861,0.00452604364805516,Not DE,Not DE
ENSBTAG00000020053,-0.09993255059389348,5.209574548951634,9.858599582836035,0.00207138767244913,0.00452604364805516,Not DE,Not DE
ENSBTAG00000047316,-0.5207103885215058,-1.8618744486623025,9.855561946280902,0.00207457780649892,0.00453248573928611,Not DE,Not DE
ENSBTAG00000006080,-0.3050039153213862,1.4570856833311343,9.852219749037337,0.00207809362432401,0.00453963779152073,Not DE,Not DE
ENSBTAG00000003189,-0.14612341492304545,4.184564012146375,9.851274007542228,0.00207908960610575,0.00454128418508483,Not DE,Not DE
ENSBTAG00000020309,-0.1270028683265891,7.069293659268766,9.849166049156208,0.00208131131015213,0.00454560718605769,Not DE,Not DE
ENSBTAG00000011091,-0.2801751787496564,-0.25705628369321737,9.844495872658888,0.00208624218316387,0.00455584534545259,Not DE,Not DE
ENSBTAG00000002331,-0.2870706273850728,3.479451291726367,9.84286308538119,0.0020879689457016,0.00455908493666478,Not DE,Not DE
ENSBTAG00000017167,-0.5931446731186152,-2.0529694546341353,9.837977185021252,0.00209314483206808,0.00456985406544593,Not DE,Not DE
ENSBTAG00000003322,0.1214050417907356,5.906657545720839,9.83732965317658,0.00209383178469028,0.00457082137179738,Not DE,Not DE
ENSBTAG00000007428,0.7822302128883352,-1.422327539104127,9.836717130613565,0.0020944818099285,0.00457151646125213,Not DE,Not DE
ENSBTAG00000030922,0.5225406709838276,-2.511730026422339,9.836569925874189,0.00209463805841588,0.00457151646125213,Not DE,Not DE
ENSBTAG00000007125,0.20765221906488043,2.5676788861561244,9.832096062330976,0.00209939249853139,0.00458135943350918,Not DE,Not DE
ENSBTAG00000003642,-0.1515505700953915,7.244435071624133,9.829872626663544,0.00210175949962116,0.00458599077685415,Not DE,Not DE
ENSBTAG00000009744,0.07270119395899932,5.7399137664695274,9.829594481108057,0.00210205579772646,0.00458610334169868,Not DE,Not DE
ENSBTAG00000018175,0.14199885930347406,4.739441629048003,9.827601090723268,0.00210418053875362,0.00459020457185213,Not DE,Not DE
ENSBTAG00000018292,0.1569604583262338,5.2071202476836165,9.81985877277539,0.00211245397530658,0.00460771647476962,Not DE,Not DE
ENSBTAG00000021294,-0.2562564853105762,0.04211740230440028,9.81648419081716,0.00211607050460747,0.00461506776758393,Not DE,Not DE
ENSBTAG00000011855,-0.10495135282039972,4.101666145236294,9.815418399582017,0.00211721403137604,0.00461702445450528,Not DE,Not DE
ENSBTAG00000010096,-0.16417191530421188,3.5245759409750925,9.813008019311145,0.00211980255998199,0.00462213144579668,Not DE,Not DE
ENSBTAG00000009469,-0.16437376257066397,3.0199400452022833,9.811092060772582,0.00212186244447742,0.00462602909987215,Not DE,Not DE
ENSBTAG00000007566,-0.11244294598493852,6.006073611381179,9.810886301377243,0.00212208378270107,0.00462602909987215,Not DE,Not DE
ENSBTAG00000000042,0.3003753281484332,3.1419961786888413,9.807611712130743,0.00212560949868628,0.00463317604267034,Not DE,Not DE
ENSBTAG00000054309,0.35447198547399184,1.4935622420889894,9.80726039660182,0.00212598811380998,0.00463346240736282,Not DE,Not DE
ENSBTAG00000014496,0.18730771141430055,4.451475173654574,9.80011405048048,0.00213370484029172,0.00464973981533805,Not DE,Not DE
ENSBTAG00000048619,-0.5924632481594977,-1.7495516342849686,9.78933028088192,0.00214540383617019,0.0046746905352477,Not DE,Not DE
ENSBTAG00000048520,0.4340885801655894,-1.6927790497516284,9.786603981428268,0.00214837194419884,0.00468055189603874,Not DE,Not DE
ENSBTAG00000004931,-0.15898800146795836,3.349401009125222,9.786400769004029,0.00214859334942752,0.00468055189603874,Not DE,Not DE
ENSBTAG00000015987,0.9223575804685874,2.6191102056208013,9.786008358031356,0.00214902095776222,0.00468093930374499,Not DE,Not DE
ENSBTAG00000016297,0.16785550060205995,1.8787529318884668,9.781603410978738,0.00215382701238341,0.00469086252633091,Not DE,Not DE
ENSBTAG00000011916,-0.06303626858231348,6.304817238507322,9.781259091012627,0.00215420315071222,0.00469113656141039,Not DE,Not DE
ENSBTAG00000015984,0.1937043682065576,2.1550304232289497,9.779064354434302,0.00215660228833552,0.00469581543925829,Not DE,Not DE
ENSBTAG00000000186,-0.1225836317329896,4.16594444692904,9.776594061040043,0.00215930593088567,0.00470115618619056,Not DE,Not DE
ENSBTAG00000014814,-0.10674119176117036,6.585668778544875,9.77042683543827,0.00216607093937675,0.00471533691193631,Not DE,Not DE
ENSBTAG00000045893,-0.10904072182825134,4.054607004980892,9.769733227341852,0.00216683313955616,0.00471644830062974,Not DE,Not DE
ENSBTAG00000050579,0.2541071894010786,0.1549128834448002,9.767444027648416,0.00216935067869547,0.00472137975489859,Not DE,Not DE
ENSBTAG00000010413,-0.20587610584308424,1.2290286064145803,9.7660825629851,0.0021708493698778,0.00472409289838363,Not DE,Not DE
ENSBTAG00000011904,-0.13330911839683238,7.128138610293687,9.76454484134839,0.00217254336319791,0.00472723036917359,Not DE,Not DE
ENSBTAG00000019267,0.976502235476872,-2.1315733512228423,9.76288355882724,0.0021743750010147,0.00473023590750143,Not DE,Not DE
ENSBTAG00000001843,-0.11985687838860248,4.70289131451838,9.76283419499764,0.00217442945110318,0.00473023590750143,Not DE,Not DE
ENSBTAG00000007320,0.05480478888029901,6.9282258388836055,9.758877192006189,0.00217879872986682,0.00473919069132244,Not DE,Not DE
ENSBTAG00000002164,0.6555390396123937,-0.23475837463355084,9.755153749168509,0.00218291835389216,0.00474760042593629,Not DE,Not DE
ENSBTAG00000001568,0.5994387695405169,-2.2271301666959404,9.754470469824284,0.00218367520427925,0.00474869540536057,Not DE,Not DE
ENSBTAG00000002413,0.09210202039342234,4.7173697101056655,9.748558300845268,0.00219023522963498,0.00476240845093273,Not DE,Not DE
ENSBTAG00000005367,-0.1510104437097436,4.931346404563931,9.746073965063356,0.0021929978395564,0.0047678622402699,Not DE,Not DE
ENSBTAG00000001374,-0.5831856538295144,-1.476807814839217,9.74573322882501,0.00219337702133982,0.00476813348299844,Not DE,Not DE
ENSBTAG00000053132,-0.23844025045024164,3.2870252303458956,9.745244730192134,0.00219392075521865,0.00476876233745684,Not DE,Not DE
ENSBTAG00000015008,-0.4459488811463797,0.16777037559230903,9.74211535789342,0.00219740725793843,0.00477578678198123,Not DE,Not DE
ENSBTAG00000021735,-0.6753757798516353,-1.1847535356371106,9.741669318573631,0.00219790466364016,0.00477631392640078,Not DE,Not DE
ENSBTAG00000027684,0.4478918236769915,0.7043893756198074,9.733876015237792,0.00220661415095323,0.00479468473078429,Not DE,Not DE
ENSBTAG00000018604,-0.16574420752500296,1.37941401833486,9.733102041518189,0.00220748104737933,0.00479601232424484,Not DE,Not DE
ENSBTAG00000024381,0.1210757585186554,7.59937383893366,9.731761840037674,0.0022089829803474,0.00479871914161245,Not DE,Not DE
ENSBTAG00000010347,-0.12614059725897747,9.8277296162005,9.730808358666398,0.00221005216435335,0.00480048535143094,Not DE,Not DE
ENSBTAG00000048909,-0.47568166694106734,-1.754810925061155,9.725992773028247,0.00221546024184576,0.00481167463117759,Not DE,Not DE
ENSBTAG00000030711,-0.5190653738879298,1.487926595268397,9.722332054215157,0.00221958046039271,0.00482006458959673,Not DE,Not DE
ENSBTAG00000022032,-0.3032218255069848,2.2111250967396647,9.721217742431238,0.00222083620538213,0.00482223280327501,Not DE,Not DE
ENSBTAG00000004046,-0.2680412452174021,4.3701651490866,9.718103166867708,0.00222434997034024,0.00482879125986733,Not DE,Not DE
ENSBTAG00000004907,-0.13628272230351113,6.513496431734635,9.718083689237238,0.00222437196235177,0.00482879125986733,Not DE,Not DE
ENSBTAG00000050793,-0.29985561883569756,-1.182826269809201,9.711731704296572,0.00223155586314824,0.00484382539162164,Not DE,Not DE
ENSBTAG00000047206,0.5236056593260294,-1.2139491920132333,9.705154864241686,0.00223901919918503,0.00485946251440959,Not DE,Not DE
ENSBTAG00000020175,-0.08879021308263386,5.4586510029009645,9.701822443923296,0.00224281058646905,0.00486712751285509,Not DE,Not DE
ENSBTAG00000006777,0.24035225345846087,-0.5418781905324039,9.70019169021674,0.00224466834438441,0.00487059504945099,Not DE,Not DE
ENSBTAG00000005309,-0.09037706241998976,5.240721972227367,9.694467430095182,0.0022512019625829,0.00488420652706254,Not DE,Not DE
ENSBTAG00000000014,0.08433780160938209,5.878561045593094,9.69403150427003,0.00225170032462148,0.00488472228078842,Not DE,Not DE
ENSBTAG00000004375,-0.34631549144132284,-1.0496079467782422,9.680078995644577,0.00226771124920281,0.00491888617144791,Not DE,Not DE
ENSBTAG00000008294,0.4167718889342309,4.473359727852259,9.679450172734692,0.00226843559226806,0.00491988791050755,Not DE,Not DE
ENSBTAG00000005359,0.8345318531454206,2.7847884739492614,9.678459526849087,0.00226957720282528,0.00492145054870485,Not DE,Not DE
ENSBTAG00000049772,-0.1562793571677124,2.801512637575254,9.678369227775857,0.00226968129195112,0.00492145054870485,Not DE,Not DE
ENSBTAG00000009111,-0.2223727183619351,4.095431868782866,9.674719043426323,0.00227389302627352,0.00493001263366406,Not DE,Not DE
ENSBTAG00000007937,-0.1379369289156743,4.092197140950821,9.671391136371676,0.00227773990450876,0.00493778178720634,Not DE,Not DE
ENSBTAG00000013084,0.10025476117014534,6.457990084741792,9.669091582250724,0.00228040197079609,0.00494298095474088,Not DE,Not DE
ENSBTAG00000004104,-0.18212292684429088,5.710524877023675,9.663551596680552,0.00228682844609295,0.00495633767875887,Not DE,Not DE
ENSBTAG00000039138,-0.13026620366608266,5.5591668308771895,9.661170367440723,0.00228959642933328,0.0049617630298491,Not DE,Not DE
ENSBTAG00000003443,0.1623937326387817,4.123615603272207,9.66065201984122,0.00229019942210257,0.00496249593821531,Not DE,Not DE
ENSBTAG00000012391,0.16102186885339015,3.8499431391687513,9.6576958490453,0.0022936414514854,0.00496937970431074,Not DE,Not DE
ENSBTAG00000007797,0.08725088697747836,5.9103846913567875,9.655563336466177,0.00229612775237951,0.00497419144692457,Not DE,Not DE
ENSBTAG00000053252,0.9316306860291172,-3.475360113396968,9.654683139449917,0.00229715478351253,0.00497584116941844,Not DE,Not DE
ENSBTAG00000000080,0.12381594288755296,4.897143073989407,9.651420270274684,0.00230096608478356,0.00498352078989122,Not DE,Not DE
ENSBTAG00000050723,-0.28654371343824614,9.533036676555389,9.648181820340254,0.00230475529003641,0.00499095096708492,Not DE,Not DE
ENSBTAG00000001398,0.1152307552881681,7.062732738777108,9.64803320619468,0.00230492933248599,0.00499095096708492,Not DE,Not DE
ENSBTAG00000004463,0.14567946145117872,6.080700557443185,9.645521134022315,0.00230787327249332,0.00499674826707455,Not DE,Not DE
ENSBTAG00000011354,-0.09688216850131924,5.266340683825352,9.64444992281947,0.00230912981835958,0.00499889129327446,Not DE,Not DE
ENSBTAG00000004420,0.05647332375389908,5.844787830606236,9.642265271945805,0.00231169462481391,0.00500386566916579,Not DE,Not DE
ENSBTAG00000005075,-0.10253913046511108,5.535887448846715,9.641479524065243,0.00231261781818816,0.0050052858910572,Not DE,Not DE
ENSBTAG00000003574,0.6049226289785948,-1.6804926041628256,9.640428516533603,0.00231385326381141,0.00500738152622283,Not DE,Not DE
ENSBTAG00000049842,-0.14965524168032726,3.3550602379462555,9.638896115667851,0.00231565579689371,0.0050107037627970304,Not DE,Not DE
ENSBTAG00000019457,-0.08833160068425136,4.152176165046701,9.633635489801522,0.00232185475897255,0.00502341350837179,Not DE,Not DE
ENSBTAG00000004791,-0.08140315060250759,5.457632740208737,9.633456826173934,0.00232206559004454,0.00502341350837179,Not DE,Not DE
ENSBTAG00000014302,-0.09241527698543088,6.105023216752845,9.631676420663585,0.0023241676236918,0.00502738059044414,Not DE,Not DE
ENSBTAG00000015027,-0.43611640693014625,-1.698689082296668,9.631117650828251,0.00232482773784891,0.00502822811714097,Not DE,Not DE
ENSBTAG00000055118,1.1863044566519447,-2.818130160349112,9.627604888553812,0.00232898202807899,0.00503663191648148,Not DE,Not DE
ENSBTAG00000018382,0.12918762997018118,6.563428009710068,9.620109182825376,0.00233787219314614,0.00505527434772723,Not DE,Not DE
ENSBTAG00000012446,-0.20804178274166468,1.5110527680145909,9.617537898043272,0.00234092985533585,0.00506130207877816,Not DE,Not DE
ENSBTAG00000010048,-0.2630026874032701,1.705797243297272,9.611713506272247,0.00234787118633025,0.00507572429380728,Not DE,Not DE
ENSBTAG00000050667,0.6942925548679391,-2.591397978433021,9.60915634360447,0.00235092541511186,0.00508174085404977,Not DE,Not DE
ENSBTAG00000002981,-0.5075557300982473,-0.983460435828367,9.608065772961025,0.0023522292150818,0.00508397275053029,Not DE,Not DE
ENSBTAG00000007375,-0.1894116205593251,5.676036439920197,9.600816646528722,0.00236091461097032,0.0051021564488232,Not DE,Not DE
ENSBTAG00000011763,-0.09516317909839228,5.072394393862147,9.59516641692396,0.00236770718036346,0.00511624585116934,Not DE,Not DE
ENSBTAG00000048067,-0.3780127063589569,-0.8491628332703047,9.592450861720028,0.00237097890048163,0.00512272487594262,Not DE,Not DE
ENSBTAG00000012606,-0.5783522461545121,-2.3318587193704188,9.591963749392963,0.00237156626831914,0.00512340327776013,Not DE,Not DE
ENSBTAG00000044023,0.2541762592009518,2.4586255155537065,9.591237770039228,0.00237244194347278,0.00512470429490819,Not DE,Not DE
ENSBTAG00000026266,0.1782175057544011,5.671879046523761,9.589689603568749,0.0023743104498995,0.00512814937669317,Not DE,Not DE
ENSBTAG00000002112,0.11341366976157548,4.124282162567334,9.585810216327276,0.00237899919169219,0.00513768424193401,Not DE,Not DE
ENSBTAG00000018112,0.13934412938098584,7.587344957955899,9.585579636026845,0.00237927817737979,0.00513769470241673,Not DE,Not DE
ENSBTAG00000050826,0.6318849708761399,-2.733902284461891,9.580013289089718,0.00238602327625755,0.00515166615441738,Not DE,Not DE
ENSBTAG00000007519,0.26304252116837895,7.653435625725738,9.577677745920482,0.00238885925537584,0.00515719517394293,Not DE,Not DE
ENSBTAG00000002568,0.0713830556501019,4.969111432470583,9.571803045628643,0.00239600805753187,0.00517203259689067,Not DE,Not DE
ENSBTAG00000012698,0.10867111556666828,7.662044126730593,9.567953941013233,0.00240070387720787,0.0051815721942592,Not DE,Not DE
ENSBTAG00000020178,-0.2674141175162528,0.22007825409846965,9.564735176297535,0.00240463796083501,0.00518946568678132,Not DE,Not DE
ENSBTAG00000053406,-0.11767955989526116,3.270690003833688,9.563249785236517,0.00240645569088363,0.00519279057027636,Not DE,Not DE
ENSBTAG00000020672,-0.9587822417716052,-3.456892859266114,9.562670812404487,0.00240716458475109,0.00519355552297132,Not DE,Not DE
ENSBTAG00000021051,-0.11767265834312692,4.166766217805788,9.562507623070845,0.00240736443242366,0.00519355552297132,Not DE,Not DE
ENSBTAG00000018581,0.09862776976433772,5.476371291245438,9.559068663506446,0.00241157987897368,0.0052020509336839,Not DE,Not DE
ENSBTAG00000020143,0.1269815292213956,3.1958836104346875,9.558440932387157,0.00241235016501366,0.00520311364282669,Not DE,Not DE
ENSBTAG00000026916,0.12832571408321614,6.141777363657262,9.55724339179825,0.00241382036339876,0.00520568555011003,Not DE,Not DE
ENSBTAG00000001692,-0.19348610000133512,3.9564555221749327,9.553908720662868,0.00241791913359538,0.00521392503540571,Not DE,Not DE
ENSBTAG00000039588,-0.26446697172668054,7.161733573286947,9.553352167155849,0.00241860391103628,0.00521480164481488,Not DE,Not DE
ENSBTAG00000017850,0.12694212311228023,7.104597712428058,9.552795642127478,0.00241928885282279,0.00521567840685057,Not DE,Not DE
ENSBTAG00000016433,-0.346216750285772,-0.7952484555685632,9.549398040072978,0.00242347477076647,0.00522410175741137,Not DE,Not DE
ENSBTAG00000010660,-0.2823703573750957,1.1554033124353302,9.54868267256952,0.00242435706733928,0.00522540262208229,Not DE,Not DE
ENSBTAG00000009294,-0.7432731784391294,-1.2248762151190593,9.546666376085156,0.0024268456388571,0.00523016491695274,Not DE,Not DE
ENSBTAG00000010109,-0.2023808762841383,4.578280802921816,9.544098160161404,0.00243001920913592,0.00523640220747572,Not DE,Not DE
